filename,si_sdr_noisy,si_sdr_denoised,improvement
p232_306.wav,10.7824,16.8878,+6.1054
p232_307.wav,7.1724,14.1281,+6.9557
p232_308.wav,0.3166,10.2925,+9.9760
p232_309.wav,16.2361,26.2789,+10.0428
p232_310.wav,10.0004,20.5968,+10.5963
p232_311.wav,5.6751,20.4986,+14.8235
p232_312.wav,1.3746,20.0013,+18.6267
p232_313.wav,15.9452,22.1715,+6.2263
p232_314.wav,10.6146,19.1926,+8.5780
p232_315.wav,5.0936,19.4232,+14.3296
p232_316.wav,0.3779,13.7600,+13.3821
p232_317.wav,15.9863,23.4799,+7.4936
p232_318.wav,11.1756,21.3148,+10.1392
p232_319.wav,6.2265,21.9085,+15.6821
p232_320.wav,0.8307,17.3639,+16.5332
p232_321.wav,16.2991,23.4520,+7.1529
p232_322.wav,11.3701,19.1038,+7.7337
p232_323.wav,6.0198,14.1731,+8.1533
p232_324.wav,1.2712,12.0676,+10.7965
p232_325.wav,15.3698,20.0728,+4.7029
p232_326.wav,10.4552,16.3392,+5.8840
p232_327.wav,6.2297,15.8574,+9.6277
p232_328.wav,1.2910,8.2626,+6.9716
p232_329.wav,15.7989,24.5538,+8.7549
p232_330.wav,10.3632,21.5506,+11.1875
p232_331.wav,5.8767,28.2055,+22.3288
p232_332.wav,0.6348,20.5872,+19.9524
p232_333.wav,15.5551,22.3572,+6.8021
p232_334.wav,11.4884,19.9343,+8.4459
p232_335.wav,5.8556,16.5072,+10.6516
p232_336.wav,0.8439,12.4040,+11.5601
p232_337.wav,16.4165,23.0545,+6.6380
p232_338.wav,11.0741,16.6594,+5.5853
p232_339.wav,4.6621,15.5691,+10.9071
p232_340.wav,-0.1912,19.2478,+19.4390
p232_341.wav,16.3389,20.0336,+3.6948
p232_342.wav,11.4165,14.9392,+3.5227
p232_343.wav,6.1766,15.3967,+9.2201
p232_344.wav,0.2901,9.2464,+8.9563
p232_346.wav,15.8650,21.9964,+6.1313
p232_347.wav,11.6886,18.4297,+6.7411
p232_348.wav,6.3678,13.3566,+6.9888
p232_349.wav,1.3999,12.6207,+11.2209
p232_350.wav,15.3650,28.6631,+13.2981
p232_351.wav,10.5243,22.8239,+12.2996
p232_352.wav,5.7091,21.2828,+15.5737
p232_353.wav,1.0431,18.3060,+17.2629
p232_354.wav,15.4194,19.6696,+4.2503
p232_355.wav,11.5110,20.2254,+8.7144
p232_356.wav,6.5041,16.6376,+10.1334
p232_357.wav,1.0608,15.2250,+14.1642
p232_358.wav,15.5159,20.9659,+5.4500
p232_359.wav,9.9745,21.6883,+11.7138
p232_360.wav,6.3456,18.5537,+12.2081
p232_361.wav,0.4511,17.5320,+17.0810
p232_362.wav,16.3850,21.0933,+4.7084
p232_363.wav,11.5991,19.2411,+7.6419
p232_364.wav,6.1009,16.6140,+10.5131
p232_365.wav,0.9203,14.0268,+13.1065
p232_366.wav,15.8219,20.5636,+4.7417
p232_367.wav,10.6314,19.8694,+9.2380
p232_368.wav,5.8615,17.3943,+11.5328
p232_369.wav,1.6450,13.4115,+11.7665
p232_370.wav,15.3257,24.5177,+9.1920
p232_371.wav,10.5349,22.9650,+12.4301
p232_372.wav,6.5736,20.1300,+13.5564
p232_373.wav,1.5399,20.3653,+18.8255
p232_374.wav,16.4300,21.7047,+5.2747
p232_375.wav,11.2138,18.6254,+7.4116
p232_377.wav,6.4063,18.2948,+11.8885
p232_378.wav,1.5928,14.2366,+12.6439
p232_379.wav,16.2542,22.5148,+6.2606
p232_380.wav,11.4576,20.4836,+9.0261
p232_381.wav,5.8276,20.7380,+14.9104
p232_382.wav,0.7212,18.7604,+18.0392
p232_383.wav,15.4050,20.7819,+5.3769
p232_384.wav,10.5875,17.7275,+7.1399
p232_385.wav,6.3979,16.5531,+10.1552
p232_386.wav,0.9963,8.2404,+7.2441
p232_387.wav,16.5414,19.4082,+2.8668
p232_388.wav,11.7969,17.7691,+5.9722
p232_389.wav,6.6193,17.1486,+10.5292
p232_390.wav,0.7154,10.4041,+9.6886
p232_391.wav,15.5373,23.5780,+8.0407
p232_392.wav,11.5600,23.5428,+11.9827
p232_393.wav,6.5480,21.5865,+15.0384
p232_394.wav,1.5166,21.4634,+19.9469
p232_396.wav,15.6547,20.8208,+5.1661
p232_397.wav,11.4856,20.1281,+8.6424
p232_398.wav,6.4793,18.0690,+11.5897
p232_399.wav,1.0459,14.9511,+13.9052
p232_400.wav,16.3225,23.4087,+7.0862
p232_402.wav,5.7282,15.4229,+9.6946
p232_403.wav,11.7219,18.8645,+7.1426
p232_404.wav,15.5743,21.0006,+5.4262
p232_405.wav,6.2343,19.0123,+12.7780
p232_407.wav,0.2788,8.9521,+8.6732
p232_409.wav,1.3199,14.0980,+12.7781
p232_410.wav,6.5372,19.4286,+12.8915
p232_411.wav,14.6531,22.9454,+8.2923
p232_412.wav,11.6457,19.3283,+7.6826
p232_413.wav,10.9783,24.2858,+13.3075
p232_414.wav,0.5588,15.1915,+14.6327
p232_415.wav,0.9630,10.2998,+9.3368
p257_001.wav,16.2140,17.4239,+1.2099
p257_002.wav,11.3212,16.8043,+5.4830
p257_003.wav,6.9979,16.1739,+9.1760
p257_004.wav,1.4411,15.4892,+14.0481
p257_006.wav,16.8926,20.5819,+3.6893
p257_007.wav,11.6553,15.9607,+4.3054
p257_008.wav,7.0697,13.1829,+6.1131
p257_009.wav,1.7493,11.8185,+10.0691
p257_010.wav,16.2528,21.4156,+5.1628
p257_011.wav,11.9509,19.5359,+7.5850
p257_012.wav,6.7217,17.2380,+10.5163
p257_013.wav,1.7216,9.8685,+8.1469
p257_014.wav,16.5257,22.6525,+6.1269
p257_015.wav,11.8778,20.8383,+8.9605
p257_016.wav,6.9736,18.1661,+11.1924
p257_017.wav,1.5881,16.6015,+15.0134
p257_018.wav,16.8296,20.1200,+3.2904
p257_019.wav,12.0517,15.9333,+3.8817
p257_020.wav,6.3758,17.7947,+11.4189
p257_022.wav,1.8374,17.0560,+15.2186
p257_023.wav,17.0968,21.6416,+4.5448
p257_024.wav,11.8921,20.0920,+8.1998
p257_025.wav,6.0774,18.1473,+12.0698
p257_026.wav,0.5442,12.5474,+12.0032
p257_027.wav,16.6878,20.4002,+3.7124
p257_028.wav,11.3830,16.1673,+4.7843
p257_029.wav,5.7777,14.3505,+8.5729
p257_030.wav,1.4222,14.1189,+12.6967
p257_031.wav,15.1631,18.5068,+3.3437
p257_032.wav,11.0745,15.8024,+4.7279
p257_033.wav,5.6089,12.2603,+6.6514
p257_034.wav,0.8572,14.8363,+13.9791
p257_035.wav,16.4110,21.3400,+4.9290
p257_036.wav,10.0634,18.9886,+8.9252
p257_037.wav,5.5038,16.6912,+11.1874
p257_038.wav,2.0057,16.7362,+14.7306
p257_039.wav,16.2933,20.7098,+4.4164
p257_040.wav,11.2356,17.4621,+6.2265
p257_041.wav,7.3408,12.9476,+5.6068
p257_042.wav,-0.6673,15.6167,+16.2839
p257_043.wav,15.6804,22.1906,+6.5102
p257_044.wav,10.4149,16.7825,+6.3676
p257_045.wav,4.7905,12.5601,+7.7696
p257_046.wav,2.1095,12.2729,+10.1634
p257_047.wav,16.1146,20.5851,+4.4705
p257_048.wav,10.9793,16.0691,+5.0898
p257_049.wav,6.8524,15.6283,+8.7759
p257_050.wav,0.1886,9.6364,+9.4478
p257_051.wav,16.9010,20.2930,+3.3921
p257_052.wav,10.6951,18.6857,+7.9906
p257_053.wav,5.9149,13.4649,+7.5500
p257_054.wav,0.9730,11.6925,+10.7195
p257_055.wav,16.0604,18.8251,+2.7647
p257_056.wav,10.0946,19.2411,+9.1466
p257_057.wav,6.4340,19.5221,+13.0881
p257_058.wav,0.4213,17.6256,+17.2043
p257_059.wav,16.6810,20.6819,+4.0009
p257_060.wav,10.3968,18.2158,+7.8191
p257_061.wav,5.3178,14.1454,+8.8275
p257_062.wav,1.1356,15.2802,+14.1446
p257_063.wav,15.6216,18.4144,+2.7928
p257_064.wav,10.1838,18.4218,+8.2380
p257_065.wav,6.1116,14.6501,+8.5385
p257_066.wav,0.7351,17.6714,+16.9364
p257_067.wav,15.4662,19.5752,+4.1091
p257_068.wav,9.9345,17.3026,+7.3681
p257_069.wav,6.8429,11.4783,+4.6354
p257_070.wav,1.5877,8.1149,+6.5272
p257_071.wav,16.7238,19.5597,+2.8359
p257_072.wav,10.7107,15.0331,+4.3224
p257_073.wav,6.2367,16.6066,+10.3699
p257_074.wav,0.6386,10.5909,+9.9523
p257_075.wav,15.3386,22.7550,+7.4164
p257_076.wav,10.6500,20.0047,+9.3547
p257_077.wav,5.5804,18.3092,+12.7288
p257_078.wav,1.4147,17.9399,+16.5253
p257_079.wav,16.3604,20.2140,+3.8536
p257_080.wav,11.5299,19.0131,+7.4832
p257_081.wav,5.0343,15.9191,+10.8848
p257_082.wav,0.9576,14.7647,+13.8071
p257_083.wav,16.0537,20.1522,+4.0984
p257_084.wav,11.3513,17.8233,+6.4721
p257_085.wav,6.7005,16.1051,+9.4046
p257_086.wav,1.3486,15.1953,+13.8467
p257_087.wav,16.0730,19.3378,+3.2648
p257_088.wav,11.6413,17.2084,+5.5671
p257_089.wav,6.4571,15.1368,+8.6797
p257_090.wav,0.1928,7.2168,+7.0239
p257_091.wav,15.8179,19.7357,+3.9178
p257_092.wav,9.6330,15.2886,+5.6556
p257_093.wav,4.5803,11.7105,+7.1302
p257_094.wav,-0.6769,9.4381,+10.1149
p257_095.wav,16.5453,20.5644,+4.0191
p257_096.wav,10.2154,17.2832,+7.0678
p257_097.wav,5.9967,18.4002,+12.4035
p257_098.wav,-0.7279,16.0287,+16.7566
p257_099.wav,15.7976,20.2353,+4.4378
p257_100.wav,10.0994,18.5122,+8.4127
p257_101.wav,6.4318,16.1509,+9.7191
p257_102.wav,1.2148,14.5602,+13.3454
p257_103.wav,15.8704,20.2421,+4.3717
p257_104.wav,10.9399,17.5634,+6.6234
p257_105.wav,5.8357,16.0664,+10.2307
p257_106.wav,1.5174,16.3068,+14.7894
p257_107.wav,15.8157,19.3229,+3.5072
p257_108.wav,10.6917,16.8147,+6.1230
p257_109.wav,6.4898,14.7520,+8.2622
p257_110.wav,2.2555,11.9037,+9.6482
p257_111.wav,16.7142,18.5488,+1.8346
p257_112.wav,11.0137,16.4920,+5.4783
p257_113.wav,5.8171,14.4097,+8.5925
p257_114.wav,0.8387,9.3085,+8.4698
p257_115.wav,16.1302,20.9510,+4.8209
p257_116.wav,11.7423,17.1356,+5.3933
p257_117.wav,6.4615,17.6881,+11.2267
p257_118.wav,1.6734,18.8567,+17.1834
p257_119.wav,16.2363,19.3543,+3.1181
p257_120.wav,10.0216,16.6991,+6.6775
p257_121.wav,6.5577,16.4061,+9.8484
p257_122.wav,0.3547,14.3558,+14.0011
p257_123.wav,15.7019,20.6739,+4.9720
p257_124.wav,10.2634,17.2677,+7.0043
p257_125.wav,4.9073,14.8944,+9.9870
p257_126.wav,0.2501,13.7996,+13.5496
p257_127.wav,16.3455,20.7379,+4.3924
p257_128.wav,11.3094,16.9387,+5.6293
p257_129.wav,6.3713,14.3163,+7.9450
p257_130.wav,1.1726,8.5948,+7.4222
p257_131.wav,15.1956,19.4651,+4.2696
p257_132.wav,11.6830,16.1492,+4.4663
p257_133.wav,5.8005,13.4384,+7.6379
p257_135.wav,1.5774,10.3116,+8.7342
p257_136.wav,16.0258,20.8291,+4.8034
p257_137.wav,10.8744,18.3692,+7.4948
p257_138.wav,5.7326,18.3845,+12.6519
p257_139.wav,0.1359,17.8924,+17.7566
p257_140.wav,15.5117,18.3659,+2.8543
p257_141.wav,10.9337,19.8918,+8.9581
p257_142.wav,6.4644,17.0298,+10.5653
p257_143.wav,1.3034,14.5225,+13.2191
p257_144.wav,17.0701,19.0373,+1.9672
p257_145.wav,11.9952,16.6925,+4.6974
p257_146.wav,6.0729,13.4224,+7.3495
p257_147.wav,1.7254,10.8235,+9.0981
p257_148.wav,16.4518,19.0620,+2.6102
p257_149.wav,11.1879,17.4675,+6.2796
p257_150.wav,6.0223,14.0584,+8.0361
p257_151.wav,1.1431,7.5223,+6.3791
p257_152.wav,15.5912,19.8342,+4.2430
p257_153.wav,10.9469,16.9936,+6.0467
p257_154.wav,7.1825,12.4233,+5.2408
p257_155.wav,0.8059,9.5362,+8.7303
p257_156.wav,15.8884,21.2562,+5.3677
p257_157.wav,11.5473,18.1337,+6.5865
p257_158.wav,5.0050,17.8823,+12.8773
p257_159.wav,0.4702,16.0992,+15.6289
p257_160.wav,16.5459,19.8356,+3.2896
p257_161.wav,10.6453,16.8852,+6.2399
p257_162.wav,6.4714,14.5374,+8.0659
p257_163.wav,0.9776,16.0929,+15.1153
p257_164.wav,16.5406,20.1113,+3.5707
p257_165.wav,10.1423,19.3129,+9.1706
p257_166.wav,5.1997,17.2980,+12.0983
p257_167.wav,1.4306,11.6837,+10.2531
p257_168.wav,16.3804,20.0058,+3.6253
p257_169.wav,11.2703,17.1494,+5.8792
p257_170.wav,5.7305,16.7099,+10.9794
p257_171.wav,0.9960,11.4072,+10.4112
p257_172.wav,16.8736,19.6509,+2.7774
p257_173.wav,11.3512,17.3719,+6.0208
p257_174.wav,5.3758,17.8004,+12.4246
p257_175.wav,1.4408,10.8218,+9.3810
p257_176.wav,15.3234,20.1249,+4.8015
p257_177.wav,11.5970,20.7623,+9.1653
p257_178.wav,6.5758,18.7627,+12.1869
p257_179.wav,0.0661,17.5973,+17.5312
p257_180.wav,15.4364,18.1893,+2.7529
p257_181.wav,10.7471,18.6751,+7.9281
p257_182.wav,6.0198,18.5731,+12.5532
p257_183.wav,0.2816,15.1456,+14.8640
p257_184.wav,16.3830,20.8161,+4.4331
p257_185.wav,10.8556,16.7977,+5.9421
