filename,si_sdr_noisy,si_sdr_denoised,improvement
p257_189.wav,10.7115,16.9433,+6.2318
p257_190.wav,6.4634,12.5276,+6.0642
p257_191.wav,1.6102,12.3738,+10.7636
p257_192.wav,14.2861,18.2011,+3.9150
p257_193.wav,11.6166,18.0303,+6.4137
p257_194.wav,7.0117,14.5407,+7.5290
p257_195.wav,0.3902,11.1141,+10.7239
p257_196.wav,16.5086,23.7035,+7.1948
p257_197.wav,10.4532,17.9432,+7.4900
p257_198.wav,6.4434,18.6623,+12.2189
p257_199.wav,-3.1235,16.0700,+19.1936
p257_200.wav,15.6428,20.7666,+5.1238
p257_201.wav,9.8698,19.3790,+9.5092
p257_202.wav,5.6867,16.3055,+10.6188
p257_203.wav,0.8294,14.3058,+13.4764
p257_204.wav,15.0989,20.2561,+5.1572
p257_205.wav,10.3321,19.2973,+8.9652
p257_206.wav,6.4052,18.5964,+12.1911
p257_207.wav,1.5126,14.2440,+12.7314
p257_208.wav,15.6334,19.3924,+3.7590
p257_209.wav,10.5151,16.5303,+6.0152
p257_210.wav,5.8303,15.1989,+9.3686
p257_211.wav,1.1263,7.5268,+6.4005
p257_212.wav,16.8395,21.9705,+5.1309
p257_213.wav,9.6177,14.7030,+5.0853
p257_214.wav,6.0693,13.3284,+7.2591
p257_215.wav,1.5292,11.5894,+10.0602
p257_216.wav,16.3816,20.4390,+4.0574
p257_217.wav,11.4486,19.7368,+8.2882
p257_218.wav,6.0052,18.6321,+12.6269
p257_219.wav,2.1098,15.6131,+13.5033
p257_220.wav,14.9393,19.1654,+4.2261
p257_221.wav,11.5163,17.0509,+5.5345
p257_222.wav,5.8019,14.7734,+8.9715
p257_223.wav,1.7404,15.4726,+13.7322
p257_224.wav,16.7849,19.5601,+2.7752
p257_225.wav,11.5274,19.8921,+8.3648
p257_226.wav,5.7436,17.6397,+11.8961
p257_227.wav,0.6370,16.8772,+16.2402
p257_228.wav,15.8422,19.3626,+3.5205
p257_229.wav,10.7553,17.4301,+6.6748
p257_230.wav,6.3096,12.9943,+6.6847
p257_231.wav,1.5377,8.7114,+7.1737
p257_232.wav,16.8161,19.7380,+2.9220
p257_233.wav,10.7218,16.7100,+5.9882
p257_234.wav,6.9459,14.7139,+7.7680
p257_235.wav,0.9162,11.5012,+10.5851
p257_236.wav,16.4120,22.0010,+5.5890
p257_237.wav,11.5589,20.1927,+8.6338
p257_238.wav,5.5986,19.2694,+13.6708
p257_239.wav,0.8367,16.9308,+16.0941
p257_240.wav,16.7096,20.3841,+3.6745
p257_241.wav,10.3772,16.3207,+5.9436
p257_242.wav,6.5092,16.7326,+10.2235
p257_243.wav,1.2402,15.7155,+14.4753
p257_244.wav,16.2844,22.0311,+5.7468
p257_245.wav,11.4156,19.9327,+8.5171
p257_246.wav,6.3069,18.8742,+12.5674
p257_247.wav,1.3580,14.8525,+13.4945
p257_248.wav,16.4302,22.9717,+6.5415
p257_249.wav,10.4094,16.4208,+6.0113
p257_250.wav,6.0743,16.0796,+10.0053
p257_251.wav,1.6988,13.6541,+11.9553
p257_252.wav,15.7751,19.3789,+3.6039
p257_253.wav,11.2630,16.7776,+5.5146
p257_254.wav,6.7540,13.0687,+6.3147
p257_255.wav,1.0420,11.4402,+10.3981
p257_256.wav,16.4165,23.0479,+6.6315
p257_257.wav,10.6474,17.7892,+7.1418
p257_258.wav,6.5620,17.7930,+11.2310
p257_259.wav,-0.0085,17.2258,+17.2343
p257_260.wav,15.6641,18.4004,+2.7362
p257_261.wav,11.3918,19.0730,+7.6811
p257_262.wav,6.9023,17.7214,+10.8191
p257_263.wav,0.4063,9.3474,+8.9411
p257_264.wav,14.5635,20.8994,+6.3359
p257_265.wav,11.3200,20.5858,+9.2658
p257_266.wav,6.0256,16.1340,+10.1084
p257_267.wav,0.4925,17.5822,+17.0897
p257_268.wav,15.9859,19.4440,+3.4581
p257_269.wav,10.7421,16.7905,+6.0483
p257_270.wav,6.1368,13.3822,+7.2454
p257_271.wav,1.7413,8.4525,+6.7112
p257_272.wav,14.6166,19.3131,+4.6965
p257_273.wav,10.8722,15.1015,+4.2293
p257_274.wav,5.1442,13.4282,+8.2840
p257_275.wav,1.6218,14.5088,+12.8870
p257_276.wav,13.5145,20.2448,+6.7303
p257_277.wav,11.3575,20.8128,+9.4553
p257_278.wav,6.1111,18.1381,+12.0270
p257_279.wav,1.4756,17.6796,+16.2040
p257_280.wav,15.8721,20.5804,+4.7084
p257_281.wav,9.9736,17.9115,+7.9378
p257_282.wav,5.2957,17.7710,+12.4753
p257_283.wav,1.3995,15.3249,+13.9254
p257_284.wav,16.3942,18.6915,+2.2973
p257_285.wav,10.0116,18.7146,+8.7030
p257_286.wav,6.0641,20.3250,+14.2609
p257_287.wav,0.1528,17.2362,+17.0833
p257_288.wav,14.8501,18.2956,+3.4455
p257_289.wav,10.8108,17.9182,+7.1073
p257_290.wav,6.2431,13.1471,+6.9040
p257_291.wav,-1.4885,12.6156,+14.1041
p257_292.wav,16.5784,20.3331,+3.7546
p257_293.wav,10.0841,15.4356,+5.3515
p257_294.wav,5.7951,15.0366,+9.2415
p257_295.wav,0.7444,9.7834,+9.0390
p257_296.wav,15.8468,21.6354,+5.7886
p257_297.wav,11.2755,19.1901,+7.9146
p257_298.wav,5.8426,16.3892,+10.5467
p257_299.wav,1.4991,19.3166,+17.8175
p257_300.wav,15.5787,18.6760,+3.0973
p257_301.wav,10.0195,16.8026,+6.7831
p257_302.wav,5.6533,14.6523,+8.9991
p257_303.wav,0.8721,12.5962,+11.7240
p257_304.wav,15.8551,19.1127,+3.2576
p257_305.wav,10.4437,18.0630,+7.6193
p257_306.wav,6.6559,13.5943,+6.9385
p257_307.wav,1.5492,17.1520,+15.6028
p257_308.wav,16.1494,19.9251,+3.7756
p257_309.wav,9.3441,16.9681,+7.6240
p257_310.wav,5.2121,13.0420,+7.8299
p257_311.wav,1.2980,11.8818,+10.5838
p257_312.wav,16.1832,20.5787,+4.3955
p257_313.wav,10.5595,17.0833,+6.5238
p257_314.wav,6.5355,12.8702,+6.3347
p257_315.wav,0.5122,11.5297,+11.0175
p257_316.wav,15.7873,20.7074,+4.9202
p257_317.wav,10.8037,19.5050,+8.7013
p257_318.wav,5.4548,18.5235,+13.0687
p257_319.wav,1.4283,18.4758,+17.0475
p257_320.wav,16.4085,20.8683,+4.4598
p257_321.wav,10.6693,19.7842,+9.1149
p257_322.wav,5.0998,16.8728,+11.7729
p257_323.wav,1.3750,15.5098,+14.1349
p257_324.wav,16.6262,21.9757,+5.3495
p257_325.wav,10.3801,17.9686,+7.5885
p257_326.wav,5.9293,16.2396,+10.3103
p257_327.wav,0.2808,13.4634,+13.1827
p257_328.wav,15.2562,21.1061,+5.8499
p257_329.wav,10.3032,16.3368,+6.0336
p257_330.wav,6.4487,16.6711,+10.2223
p257_331.wav,0.8822,9.3809,+8.4987
p257_332.wav,16.5320,20.0742,+3.5422
p257_333.wav,11.0934,17.4990,+6.4056
p257_334.wav,5.4729,14.2993,+8.8264
p257_335.wav,0.5777,11.8341,+11.2564
p257_336.wav,16.3213,23.3649,+7.0436
p257_337.wav,9.7900,16.6763,+6.8862
p257_338.wav,5.9529,18.0491,+12.0962
p257_339.wav,1.5506,17.2257,+15.6751
p257_340.wav,15.5871,20.4137,+4.8266
p257_341.wav,11.1466,18.1506,+7.0040
p257_342.wav,5.3785,15.5397,+10.1612
p257_343.wav,1.3942,15.4112,+14.0170
p257_344.wav,15.7565,22.0589,+6.3024
p257_345.wav,11.4019,19.3886,+7.9866
p257_346.wav,6.0887,18.9133,+12.8246
p257_347.wav,1.4436,15.9878,+14.5442
p257_348.wav,15.9450,19.2737,+3.3286
p257_349.wav,11.0363,17.8174,+6.7811
p257_350.wav,6.9911,13.8634,+6.8723
p257_351.wav,1.4905,9.0675,+7.5770
p257_352.wav,16.0602,20.4499,+4.3897
p257_353.wav,10.4739,16.8428,+6.3689
p257_354.wav,4.8699,13.8780,+9.0081
p257_355.wav,1.4171,8.5516,+7.1345
p257_356.wav,15.6490,22.2490,+6.6000
p257_357.wav,10.9118,20.2087,+9.2968
p257_358.wav,6.6329,18.9763,+12.3434
p257_359.wav,1.0469,16.1861,+15.1392
p257_360.wav,16.4036,20.1397,+3.7361
p257_361.wav,9.8979,19.2409,+9.3431
p257_362.wav,5.0893,15.7603,+10.6710
p257_363.wav,0.0147,15.4251,+15.4104
p257_364.wav,17.0772,21.4942,+4.4170
p257_365.wav,10.5166,19.0811,+8.5644
p257_366.wav,6.6489,19.7438,+13.0949
p257_367.wav,1.6058,14.8217,+13.2159
p257_368.wav,15.7581,19.4704,+3.7123
p257_369.wav,10.3795,19.7870,+9.4075
p257_370.wav,6.0936,14.4932,+8.3996
p257_371.wav,0.5460,15.0577,+14.5117
p257_372.wav,15.9713,20.1671,+4.1958
p257_373.wav,10.5120,17.2355,+6.7236
p257_374.wav,5.7789,17.8822,+12.1032
p257_375.wav,2.0241,9.4538,+7.4297
p257_376.wav,16.7254,15.8375,-0.8879
p257_377.wav,11.0245,21.1567,+10.1322
p257_378.wav,4.6698,15.7179,+11.0481
p257_379.wav,1.3470,17.0619,+15.7149
p257_380.wav,16.2614,20.4379,+4.1765
p257_381.wav,11.0035,18.3585,+7.3550
p257_382.wav,5.0406,14.0907,+9.0501
p257_383.wav,1.6121,15.2849,+13.6728
p257_384.wav,15.7940,23.0437,+7.2497
p257_385.wav,11.4866,16.3535,+4.8669
p257_386.wav,5.4834,19.2658,+13.7824
p257_387.wav,-0.7683,15.1100,+15.8782
p257_388.wav,16.0450,21.1199,+5.0749
p257_389.wav,11.8616,17.3333,+5.4717
p257_390.wav,5.9666,13.7435,+7.7769
p257_391.wav,1.4932,13.5210,+12.0278
p257_392.wav,16.8300,20.3591,+3.5291
p257_393.wav,11.1004,16.6227,+5.5224
p257_394.wav,6.4138,16.0447,+9.6309
p257_395.wav,1.1165,11.4113,+10.2948
p257_396.wav,15.7530,21.1735,+5.4205
p257_397.wav,10.3583,20.0145,+9.6562
p257_398.wav,5.4303,19.0130,+13.5827
p257_399.wav,1.7570,17.1711,+15.4141
p257_400.wav,15.6506,20.7201,+5.0695
p257_401.wav,10.2425,17.0917,+6.8491
p257_402.wav,6.3471,18.4603,+12.1132
p257_403.wav,1.0760,15.2779,+14.2020
p257_404.wav,15.2181,20.4147,+5.1966
p257_405.wav,10.5899,16.5664,+5.9764
p257_406.wav,6.4971,18.1533,+11.6562
p257_407.wav,1.2695,16.6452,+15.3757
p257_408.wav,16.1535,19.5571,+3.4036
p257_409.wav,10.0674,17.1930,+7.1257
p257_410.wav,6.6059,17.3677,+10.7618
p257_411.wav,1.8392,12.9951,+11.1559
p257_412.wav,15.2908,20.7429,+5.4521
p257_413.wav,10.9420,17.5844,+6.6423
p257_414.wav,6.5106,14.9524,+8.4419
p257_415.wav,0.5724,10.7963,+10.2239
p257_416.wav,16.0035,23.2038,+7.2004
p257_417.wav,10.3617,21.9190,+11.5573
p257_418.wav,6.2729,19.1548,+12.8820
p257_419.wav,1.0379,16.3478,+15.3100
p257_420.wav,15.1130,19.9247,+4.8117
p257_421.wav,10.3047,18.1687,+7.8640
p257_422.wav,6.4342,14.4315,+7.9973
p257_423.wav,0.3689,15.5180,+15.1491
p257_424.wav,16.5839,22.2843,+5.7004
p257_425.wav,4.7186,14.2649,+9.5463
p257_426.wav,1.1760,11.5024,+10.3265
p257_427.wav,1.0263,9.1735,+8.1471
p257_428.wav,11.1795,17.9345,+6.7550
p257_429.wav,9.9698,15.6750,+5.7051
p257_430.wav,6.6566,13.5030,+6.8463
p257_431.wav,6.2816,15.0228,+8.7412
p257_432.wav,9.9393,16.7312,+6.7919
p257_433.wav,10.2704,20.3434,+10.0730
p257_434.wav,0.2753,16.2411,+15.9658
